# key	spec	seed	verdict	wall	cpu	clues	echo
s8261	24jade	81821033-8261	timeout	10.000	9.997	-1	24jade
s7973	21jade	81821033-7973	timeout	10.003	9.997	-1	21jade
s5431	7x4x	81821033-5431	ok	2.086	2.084	388	7x4x
s3172	4x2xada	81821033-3172	ok	0.013	0.013	15	4x2xada
s1976	3x2xkdb	81821033-1976	ok	0.011	0.011	0	3x2xkdb
s3284	4x3m2db	81821033-3284	ok	0.004	0.004	54	4x3m2db
s273	2x2xkm4di	81821033-273	ok	0.000	0.000	0	2x2xkm4di
s6643	11x2m2	81821033-6643	ok	0.053	0.053	252	11x2m2
s4794	6x3xmd4du	81821033-4794	timeout	10.004	10.002	-1	6x3xmd4du
s8518	26jxm2da	81821033-8518	timeout	10.128	10.042	-1	26jxm2da
s1301	2x11xade	81821033-1301	timeout	10.004	10.001	-1	2x11xade
s703	2x5m4	81821033-703	ok	0.001	0.001	44	2x5m4
s5691	8x2md2di	81821033-5691	ok	0.089	0.089	111	8x2md2di
s8225	23jxr4de	81821033-8225	timeout	10.004	9.999	-1	23jxr4de
s7102	13x2xm8da	81821033-7102	ok	5.673	5.671	348	13x2xm8da
s4626	6x2r4du	81821033-4626	ok	0.394	0.394	64	6x2r4du
s1353	2x12di	81821033-1353	ok	1.093	1.092	288	2x12di
s5949	9jkm8di	81821033-5949	ok	0.039	0.039	0	9jkm8di
s7032	13x2m2du	81821033-7032	timeout	10.008	10.002	-1	13x2m2du
s261	2x2xkm2di	81821033-261	ok	0.000	0.000	0	2x2xkm2di
s2860	3x10xmd2da	81821033-2860	timeout	10.052	9.976	-1	3x10xmd2da
s2551	3x7x	81821033-2551	ok	0.353	0.350	212	3x7x
s1812	3jkm4du	81821033-1812	ok	0.000	0.000	0	3jkm4du
s5716	8x2xada	81821033-5716	ok	1.139	1.138	90	8x2xada
s1630	2x14xm8da	81821033-1630	timeout	10.008	10.002	-1	2x14xm8da
s6665	11x2md4de	81821033-6665	ok	3.415	3.414	252	11x2md4de
s3268	4x3ada	81821033-3268	ok	0.127	0.126	47	4x3ada
s1408	2x12xr4da	81821033-1408	ok	7.114	7.110	288	2x12xr4da
s7705	18jmd2	81821033-7705	timeout	10.002	9.998	-1	18jmd2
s4722	6x3r4du	81821033-4722	timeout	10.050	9.980	-1	6x3r4du
s3218	4x2xkadb	81821033-3218	ok	0.003	0.003	0	4x2xkadb
s7397	15x2ade	81821033-7397	timeout	10.005	10.000	-1	15x2ade
s5837	8x3xmd2de	81821033-5837	timeout	10.001	10.000	-1	8x3xmd2de
s2105	3x3kmd4de	81821033-2105	timeout	10.004	10.002	-1	3x3kmd4de
s6884	12x2xm2db	81821033-6884	ok	1.140	1.140	272	12x2xm2db
s1362	2x12r4du	81821033-1362	timeout	10.120	10.041	-1	2x12r4du
s1426	2x12xm4da	81821033-1426	timeout	10.004	9.994	-1	2x12xm4da
s4110	5x3xmd2du	81821033-4110	timeout	10.004	10.003	-1	5x3xmd2du
s2018	3x3adb	81821033-2018	ok	0.002	0.002	26	3x3adb
s6333	10jxm8di	81821033-6333	ok	0.340	0.340	24	10jxm8di
s3425	4x4xr4de	81821033-3425	ok	0.360	0.360	100	4x4xr4de
s36	2jm4du	81821033-36	crash	0.000	0.000	-1	2jm4du
s7261	14x2xr4	81821033-7261	timeout	10.003	10.002	-1	14x2xr4
s8153	22jxmd4de	81821033-8153	timeout	10.084	10.004	-1	22jxmd4de
s4622	6x2r4db	81821033-4622	ok	0.002	0.002	60	6x2r4db
s1492	2x13xada	81821033-1492	timeout	10.008	10.002	-1	2x13xada
s4321	5x6a	81821033-4321	timeout	10.001	9.997	-1	5x6a
s5320	7x3md4da	81821033-5320	ok	2.062	2.061	200	7x3md4da
s3186	4x2xr4du	81821033-3186	ok	0.014	0.014	16	4x2xr4du
s3844	5jxada	81821033-3844	ok	0.105	0.105	4	5jxada
s7481	15x2xmd4de	81821033-7481	timeout	10.004	10.003	-1	15x2xmd4de
s79	2jkm4	81821033-79	timeout	10.065	9.985	-1	2jkm4
s3600	4x6m8du	81821033-3600	timeout	10.004	10.003	-1	4x6m8du
s4711	6x3	81821033-4711	ok	0.021	0.021	144	6x3
s3946	5x2da	81821033-3946	ok	0.008	0.008	38	5x2da
s7389	15jxm8di	81821033-7389	timeout	10.002	9.998	-1	15jxm8di
s1963	3x2xm8	81821033-1963	ok	0.000	0.000	16	3x2xm8
s387	2x3xadi	81821033-387	ok	0.001	0.001	6	2x3xadi
s7985	21jr4de	81821033-7985	timeout	10.004	10.000	-1	21jr4de
s6888	12x2xm2du	81821033-6888	timeout	10.036	9.962	-1	12x2xm2du
s3325	4x3xr4	81821033-3325	ok	0.001	0.001	52	4x3xr4
s1247	2x10xm8de	81821033-1247	ok	2.525	2.499	188	2x10xm8de
s3725	4x7xmd2de	81821033-3725	timeout	10.002	9.999	-1	4x7xmd2de
s3878	5jxmd4db	81821033-3878	ok	0.001	0.001	4	5jxmd4db
s2224	3x4r4da	81821033-2224	ok	0.035	0.035	60	3x4r4da
s8009	21jmd4de	81821033-8009	timeout	10.006	9.999	-1	21jmd4de
s2820	3x10m4du	81821033-2820	timeout	10.008	10.002	-1	3x10m4du
s3202	4x2xm4da	81821033-3202	ok	0.097	0.097	16	4x2xm4da
s5886	9jmd2du	81821033-5886	ok	0.199	0.198	19	9jmd2du
s8368	25jr4da	81821033-8368	timeout	10.037	9.993	-1	25jr4da
s4218	5x4xmd4du	81821033-4218	timeout	10.004	10.000	-1	5x4xmd4du
s2092	3x3kmd2da	81821033-2092	ok	0.075	0.075	0	3x3kmd2da
s5880	9jm2du	81821033-5880	ok	0.089	0.089	20	9jm2du
s3265	4x3a	81821033-3265	ok	0.005	0.004	50	4x3a
s2248	3x4md4da	81821033-2248	ok	0.048	0.048	60	3x4md4da
s5802	8x3md4du	81821033-5802	timeout	10.032	10.011	-1	8x3md4du
s3857	5jxr4de	81821033-3857	ok	0.008	0.008	4	5jxr4de
s3471	4x5r4di	81821033-3471	ok	0.254	0.254	188	4x5r4di
s7489	16ja	81821033-7489	timeout	10.007	10.001	-1	16ja
s5668	8x2ada	81821033-5668	ok	0.472	0.472	101	8x2ada
s2309	3x5ade	81821033-2309	ok	0.869	0.869	86	3x5ade
s4515	6jxadi	81821033-4515	ok	0.004	0.004	5	6jxadi
s7849	19jxmd2	81821033-7849	timeout	10.108	10.022	-1	19jxmd2
s2097	3x3km4di	81821033-2097	ok	0.045	0.045	0	3x3km4di
s513	2x4m4di	81821033-513	ok	0.043	0.043	24	2x4m4di
s8483	26jm4de	81821033-8483	timeout	10.006	9.999	-1	26jm4de
s8834	30jadb	81821033-8834	timeout	10.000	9.997	-1	30jadb
s8874	30jmd4du	81821033-8874	timeout	10.002	9.995	-1	30jmd4du
s464	2x3xkm4db	81821033-464	ok	0.005	0.005	0	2x3xkm4db
s8330	24jxmd2db	81821033-8330	timeout	10.051	9.987	-1	24jxmd2db
s5162	7jxkmd2db	81821033-5162	ok	0.035	0.035	0	7jxkmd2db
s2536	3x7md4da	81821033-2536	ok	1.901	1.878	206	3x7md4da
s6095	9x2m8de	81821033-6095	ok	0.650	0.649	160	9x2m8de
s6387	10x2xadi	81821033-6387	ok	0.912	0.908	156	10x2xadi
s6334	10jxm8da	81821033-6334	ok	6.364	6.360	32	10jxm8da
s2062	3x3m8da	81821033-2062	ok	0.134	0.134	36	3x3m8da
s8813	29jxmd2de	81821033-8813	timeout	10.008	10.005	-1	29jxmd2de
s6996	13jxm4du	81821033-6996	timeout	10.008	10.003	-1	13jxm4du
s1887	3x2kr4di	81821033-1887	ok	0.132	0.132	0	3x2kr4di
s2757	3x9xm2di	81821033-2757	ok	4.294	4.293	335	3x9xm2di
s4755	6x3xadi	81821033-4755	ok	0.553	0.553	115	6x3xadi
s2208	3x3xkm8du	81821033-2208	ok	0.251	0.251	0	3x3xkm8du
s2289	3x4xm4di	81821033-2289	ok	0.008	0.008	56	3x4xm4di
s2710	3x9m2da	81821033-2710	timeout	10.043	9.977	-1	3x9m2da
s621	2x4xm8di	81821033-621	ok	0.008	0.008	16	2x4xm8di
s1713	2x15xm4di	81821033-1713	timeout	10.008	9.999	-1	2x15xm4di
s7458	15x2xr4du	81821033-7458	timeout	10.004	10.001	-1	15x2xr4du
s2778	3x9xmd4du	81821033-2778	timeout	10.003	10.001	-1	3x9xmd4du
s3112	4x2md4da	81821033-3112	ok	0.346	0.346	22	4x2md4da
s7354	15jxda	81821033-7354	timeout	10.075	10.006	-1	15jxda
s7323	15jmd2di	81821033-7323	timeout	10.008	9.999	-1	15jmd2di
s5979	9jxmd2di	81821033-5979	ok	0.495	0.490	19	9jxmd2di
s1064	2x9db	81821033-1064	ok	0.049	0.049	150	2x9db
s774	2x6adu	81821033-774	ok	0.282	0.281	51	2x6adu
s4521	6jxdi	81821033-4521	ok	0.013	0.012	6	6jxdi
s1308	2x11xdu	81821033-1308	timeout	10.004	10.001	-1	2x11xdu
s7861	19jxmd4	81821033-7861	timeout	10.001	9.999	-1	19jxmd4
s3643	4x6xm8	81821033-3643	ok	0.156	0.156	300	4x6xm8
s4502	6jkmd4db	81821033-4502	ok	0.030	0.030	0	6jkmd4db
s8229	23jxm2di	81821033-8229	timeout	10.012	10.002	-1	23jxm2di
s879	2x7r4di	81821033-879	ok	0.042	0.042	88	2x7r4di
s5339	7x3xde	81821033-5339	timeout	10.100	10.022	-1	7x3xde
s5830	8x3xm2da	81821033-5830	timeout	10.004	10.001	-1	8x3xm2da
s3063	4jxkmd4di	81821033-3063	ok	0.051	0.051	0	4jxkmd4di
s3143	4x2km2de	81821033-3143	ok	1.253	1.245	0	4x2km2de
s1664	2x15m4db	81821033-1664	ok	0.640	0.640	500	2x15m4db
s6409	10x2xmd2	81821033-6409	ok	0.303	0.302	180	10x2xmd2
s4472	6jkdb	81821033-4472	ok	0.065	0.065	0	6jkdb
s6270	10jmd2du	81821033-6270	ok	0.149	0.149	26	10jmd2du
s6256	10jr4da	81821033-6256	ok	3.574	3.571	32	10jr4da
s4150	5x4m2da	81821033-4150	ok	3.105	3.104	176	5x4m2da
s1928	3x2xdb	81821033-1928	ok	0.000	0.000	8	3x2xdb
s5220	7x2m4du	81821033-5220	ok	3.456	3.454	84	7x2m4du
s5571	8jxadi	81821033-5571	ok	0.008	0.008	10	8jxadi
s4643	6x2m4de	81821033-4643	ok	0.045	0.045	60	6x2m4de
s2813	3x10md2de	81821033-2813	timeout	10.005	10.003	-1	3x10md2de
s2298	3x4xmd4du	81821033-2298	ok	6.201	6.197	44	3x4xmd4du
s1519	2x13xm4	81821033-1519	ok	0.731	0.730	380	2x13xm4
s7224	14x2m2du	81821033-7224	timeout	10.094	10.026	-1	14x2m2du
s1980	3x2xkdu	81821033-1980	ok	0.211	0.210	0	3x2xkdu
s1837	3x2r4	81821033-1837	ok	0.000	0.000	16	3x2r4
s1299	2x11xadi	81821033-1299	ok	1.411	1.403	204	2x11xadi
s922	2x7xda	81821033-922	ok	0.123	0.122	70	2x7xda
s5963	9jxde	81821033-5963	ok	0.018	0.018	18	9jxde
s6482	10x3xadb	81821033-6482	ok	5.368	5.366	399	10x3xadb
s2286	3x4xmd2du	81821033-2286	timeout	10.006	9.998	-1	3x4xmd2du
s5033	7jmd4de	81821033-5033	ok	0.003	0.003	12	7jmd4de
s5138	7jxkadb	81821033-5138	ok	0.650	0.649	0	7jxkadb
s9009	31jxm4di	81821033-9009	timeout	10.032	10.012	-1	31jxm4di
s5826	8x3xr4du	81821033-5826	timeout	10.004	10.001	-1	8x3xr4du
s7877	20jade	81821033-7877	timeout	10.035	9.996	-1	20jade
s5489	8jr4de	81821033-5489	ok	0.009	0.009	20	8jr4de
s6699	11x2xmd2di	81821033-6699	ok	0.840	0.840	217	11x2xmd2di
s1037	2x8xmd2de	81821033-1037	ok	0.911	0.911	104	2x8xmd2de
s6974	13jxr4db	81821033-6974	timeout	10.007	10.000	-1	13jxr4db
s5192	7x2db	81821033-5192	ok	0.010	0.010	80	7x2db
s902	2x7md4db	81821033-902	ok	0.006	0.006	92	2x7md4db
s1939	3x2xm2	81821033-1939	ok	0.000	0.000	8	3x2xm2
s7983	21jr4di	81821033-7983	timeout	10.040	10.006	-1	21jr4di
s8991	31jxr4di	81821033-8991	timeout	10.016	10.006	-1	31jxr4di
s7766	18jxmd4db	81821033-7766	timeout	10.058	10.014	-1	18jxmd4db
s4658	6x2xadb	81821033-4658	ok	0.010	0.010	41	6x2xadb
s7929	20jxdi	81821033-7929	timeout	10.003	9.996	-1	20jxdi
s4971	6x5xmd2di	81821033-4971	timeout	10.064	10.013	-1	6x5xmd2di
s6020	9jxkm2db	81821033-6020	ok	0.509	0.505	0	9jxkm2db
s8175	23jr4di	81821033-8175	timeout	10.002	10.000	-1	23jr4di
s7707	18jmd2di	81821033-7707	timeout	10.004	9.996	-1	18jmd2di
s8237	23jxmd2de	81821033-8237	timeout	10.008	10.001	-1	23jxmd2de
s5137	7jxka	81821033-5137	ok	0.002	0.002	0	7jxka
s2382	3x5xmd2du	81821033-2382	timeout	10.023	10.002	-1	3x5xmd2du
s1810	3jkm4da	81821033-1810	ok	0.000	0.000	0	3jkm4da
s6675	11x2xadi	81821033-6675	ok	1.267	1.266	199	11x2xadi
s2077	3x3kr4	81821033-2077	ok	0.002	0.002	0	3x3kr4
s1438	2x12xm8da	81821033-1438	timeout	10.004	10.001	-1	2x12xm8da
s7722	18jmd4du	81821033-7722	timeout	10.040	9.974	-1	18jmd4du
s531	2x4kadi	81821033-531	ok	0.082	0.082	0	2x4kadi
s8192	23jm4db	81821033-8192	timeout	10.002	9.995	-1	23jm4db
s8207	23jm8de	81821033-8207	timeout	10.002	10.000	-1	23jm8de
s7886	20jr4db	81821033-7886	timeout	10.004	9.999	-1	20jr4db
s6840	12x2m2du	81821033-6840	timeout	10.082	10.000	-1	12x2m2du
s159	2x2kr4di	81821033-159	ok	0.000	0.000	0	2x2kr4di
s3819	5jkmd2di	81821033-3819	ok	0.038	0.038	0	5jkmd2di
s12	2jdu	81821033-12	ok	0.000	0.000	2	2jdu
s786	2x6r4du	81821033-786	ok	0.219	0.217	64	2x6r4du
s8495	26jm8de	81821033-8495	timeout	10.008	10.001	-1	26jm8de
s1854	3x2md2du	81821033-1854	ok	1.043	1.042	10	3x2md2du
s1807	3jkm4	81821033-1807	ok	0.000	0.000	0	3jkm4
s2745	3x9xdi	81821033-2745	ok	5.267	5.225	338	3x9xdi
s2129	3x3xr4de	81821033-2129	ok	0.008	0.008	24	3x3xr4de
s1846	3x2m2da	81821033-1846	ok	0.701	0.696	12	3x2m2da
s3378	4x4r4du	81821033-3378	ok	2.636	2.621	108	4x4r4du
s597	2x4xm2di	81821033-597	ok	0.002	0.001	16	2x4xm2di
s3285	4x3m2di	81821033-3285	ok	0.054	0.054	52	4x3m2di
s7856	19jxm4db	81821033-7856	timeout	10.004	10.003	-1	19jxm4db
s4979	6x5xm4de	81821033-4979	timeout	10.004	10.000	-1	6x5xm4de
s1234	2x10xm4da	81821033-1234	ok	0.970	0.969	184	2x10xm4da
s5945	9jkmd4de	81821033-5945	ok	1.047	1.046	0	9jkmd4de
s5535	8jkr4di	81821033-5535	ok	0.110	0.110	0	8jkr4di
s103	2x2	81821033-103	ok	0.000	0.000	4	2x2
s6002	9jxkadb	81821033-6002	ok	0.402	0.402	0	9jxkadb
s119	2x2m2de	81821033-119	ok	0.000	0.000	4	2x2m2de
s3977	5x2md4de	81821033-3977	ok	0.043	0.043	38	5x2md4de
s6523	10x3xm8	81821033-6523	timeout	10.008	10.002	-1	10x3xm8
s846	2x6xmd2du	81821033-846	ok	2.625	2.624	44	2x6xmd2du
s900	2x7m4du	81821033-900	ok	1.613	1.612	88	2x7m4du
s4102	5x3xm2da	81821033-4102	ok	0.266	0.265	82	5x3xm2da
s6530	11jadb	81821033-6530	ok	0.126	0.125	32	11jadb
s6419	10x2xm4de	81821033-6419	ok	6.213	6.213	184	10x2xm4de
s4481	6jkr4de	81821033-4481	ok	0.454	0.454	0	6jkr4de
s494	2x4r4db	81821033-494	ok	0.001	0.001	24	2x4r4db
s6817	12x2a	81821033-6817	ok	0.221	0.221	276	12x2a
s8736	28jxm8du	81821033-8736	timeout	10.069	9.989	-1	28jxm8du
s7720	18jmd4da	81821033-7720	timeout	10.002	10.000	-1	18jmd4da
s2855	3x10xm2de	81821033-2855	timeout	10.003	9.995	-1	3x10xm2de
s7109	14jade	81821033-7109	timeout	10.003	10.001	-1	14jade
s2719	3x9m4	81821033-2719	ok	3.186	3.185	388	3x9m4
s1049	2x8xmd4de	81821033-1049	ok	0.400	0.400	108	2x8xmd4de
s8774	29jmd4db	81821033-8774	timeout	10.040	9.977	-1	29jmd4db
s639	2x4xkr4di	81821033-639	ok	0.009	0.009	0	2x4xkr4di
s1187	2x10m4de	81821033-1187	ok	2.080	2.079	196	2x10m4de
s3282	4x3r4du	81821033-3282	ok	0.390	0.390	56	4x3r4du
s4545	6jxm4di	81821033-4545	ok	0.034	0.034	8	6jxm4di
s2202	3x3xkmd4du	81821033-2202	ok	0.066	0.066	0	3x3xkmd4du
s5362	7x3xm4da	81821033-5362	ok	3.160	3.159	194	7x3xm4da
s6721	12ja	81821033-6721	ok	0.639	0.638	43	12ja
s7279	14x2xm4	81821033-7279	ok	2.391	2.389	452	14x2xm4
s6924	13jdu	81821033-6924	timeout	10.012	10.003	-1	13jdu
s1559	2x14m2de	81821033-1559	timeout	10.071	10.007	-1	2x14m2de
s1802	3jkmd2db	81821033-1802	ok	0.000	0.000	0	3jkmd2db
s7111	14j	81821033-7111	timeout	10.003	9.999	-1	14j
s4004	5x2xm2db	81821033-4004	ok	0.003	0.002	32	5x2xm2db
s7283	14x2xm4de	81821033-7283	timeout	10.005	10.000	-1	14x2xm4de
s2422	3x6m2da	81821033-2422	ok	2.040	2.039	138	3x6m2da
s8545	27ja	81821033-8545	timeout	10.048	10.000	-1	27ja
s8383	25jm4	81821033-8383	timeout	10.015	9.995	-1	25jm4
s4629	6x2m2di	81821033-4629	ok	0.020	0.020	56	6x2m2di
s907	2x7m8	81821033-907	ok	0.002	0.002	100	2x7m8
s1424	2x12xm4db	81821033-1424	ok	0.214	0.214	292	2x12xm4db
s701	2x5md2de	81821033-701	ok	0.036	0.036	34	2x5md2de
s2272	3x4xr4da	81821033-2272	ok	0.167	0.167	56	3x4xr4da
s8122	22jxda	81821033-8122	timeout	10.004	10.000	-1	22jxda
s2389	3x5xmd4	81821033-2389	ok	0.005	0.005	96	3x5xmd4
s7630	17jm8da	81821033-7630	timeout	10.001	9.998	-1	17jm8da
s6174	9x3md2du	81821033-6174	timeout	10.052	10.007	-1	9x3md2du
s7467	15x2xmd2di	81821033-7467	ok	3.576	3.573	455	15x2xmd2di
s6770	12jxadb	81821033-6770	timeout	10.039	9.981	-1	12jxadb
s5686	8x2m2da	81821033-5686	ok	0.975	0.972	114	8x2m2da
s175	2x2km4	81821033-175	ok	0.001	0.001	0	2x2km4
s6340	10x2ada	81821033-6340	ok	5.804	5.790	174	10x2ada
s1160	2x10db	81821033-1160	ok	0.095	0.095	196	2x10db
s3849	5jxdi	81821033-3849	ok	0.002	0.002	4	5jxdi
s7271	14x2xm2de	81821033-7271	timeout	10.003	10.002	-1	14x2xm2de
s6999	13jxmd4di	81821033-6999	timeout	10.008	9.998	-1	13jxmd4di
s591	2x4xr4di	81821033-591	ok	0.009	0.008	20	2x4xr4di
s7910	20jmd4db	81821033-7910	timeout	10.040	9.973	-1	20jmd4db
s1956	3x2xm4du	81821033-1956	ok	0.008	0.008	8	3x2xm4du
s1550	2x14r4db	81821033-1550	ok	0.370	0.368	436	2x14r4db
s1594	2x14xda	81821033-1594	timeout	10.005	10.000	-1	2x14xda
s4944	6x5m8du	81821033-4944	timeout	10.004	10.003	-1	6x5m8du
s6636	11x2du	81821033-6636	timeout	10.007	10.001	-1	11x2du
s6194	9x3xadb	81821033-6194	ok	5.476	5.474	319	9x3xadb
s1460	2x13m2db	81821033-1460	ok	1.363	1.363	350	2x13m2db
s825	2x6xdi	81821033-825	ok	0.015	0.014	46	2x6xdi
s5409	7x4m4di	81821033-5409	ok	3.587	3.584	388	7x4m4di
s5649	8jxkm4di	81821033-5649	ok	0.176	0.176	0	8jxkm4di
s7805	19jmd2de	81821033-7805	timeout	10.065	9.995	-1	19jmd2de
s939	2x7xmd2di	81821033-939	ok	0.044	0.044	74	2x7xmd2di
s2929	4jka	81821033-2929	ok	0.001	0.000	0	4jka
s7501	16jr4	81821033-7501	timeout	10.004	10.001	-1	16jr4
s5877	9jm2di	81821033-5877	ok	0.025	0.025	23	9jm2di
s1440	2x12xm8du	81821033-1440	timeout	10.001	9.997	-1	2x12xm8du
s6230	9x3xmd4db	81821033-6230	timeout	10.004	9.998	-1	9x3xmd4db
s1610	2x14xmd2db	81821033-1610	ok	1.378	1.376	381	2x14xmd2db
s7165	14jxr4	81821033-7165	timeout	10.067	10.000	-1	14jxr4
s250	2x2xkda	81821033-250	ok	0.000	0.000	0	2x2xkda
s8880	30jm8du	81821033-8880	timeout	10.007	10.001	-1	30jm8du
s814	2x6m8da	81821033-814	ok	0.155	0.155	68	2x6m8da
s3321	4x3xdi	81821033-3321	ok	0.016	0.016	46	4x3xdi
s6945	13jm4di	81821033-6945	timeout	10.016	10.001	-1	13jm4di
s8176	23jr4da	81821033-8176	timeout	10.001	10.001	-1	23jr4da
s7360	15jxr4da	81821033-7360	timeout	10.103	10.002	-1	15jxr4da
s1543	2x14	81821033-1543	ok	3.390	3.388	428	2x14
s7649	17jxr4de	81821033-7649	timeout	10.000	9.995	-1	17jxr4de
s3128	4x2kdb	81821033-3128	ok	0.013	0.013	0	4x2kdb
s2513	3x7r4de	81821033-2513	ok	3.413	3.412	209	3x7r4de
s3853	5jxr4	81821033-3853	ok	0.001	0.001	8	5jxr4
s97	2x2a	81821033-97	ok	0.000	0.000	5	2x2a
s8164	23jada	81821033-8164	timeout	10.036	9.968	-1	23jada
s5065	7jkmd2	81821033-5065	ok	0.001	0.001	0	7jkmd2
s8089	22jmd2	81821033-8089	timeout	10.010	10.003	-1	22jmd2
s3328	4x3xr4da	81821033-3328	ok	0.067	0.066	48	4x3xr4da
s1432	2x12xmd4da	81821033-1432	timeout	10.003	10.000	-1	2x12xmd4da
s1605	2x14xm2di	81821033-1605	ok	2.598	2.576	392	2x14xm2di
s8420	25jxm2db	81821033-8420	timeout	10.002	9.997	-1	25jxm2db
s134	2x2md4db	81821033-134	ok	0.000	0.000	6	2x2md4db
s4563	6jxkadi	81821033-4563	ok	1.433	1.432	0	6jxkadi
s7564	16jxmd2da	81821033-7564	timeout	10.056	10.010	-1	16jxmd2da
s466	2x3xkm4da	81821033-466	ok	0.042	0.042	0	2x3xkm4da
s3361	4x4a	81821033-3361	ok	0.020	0.020	95	4x4a
s3024	4jxm8du	81821033-3024	timeout	10.011	9.991	-1	4jxm8du
s8060	21jxm8db	81821033-8060	timeout	10.003	9.999	-1	21jxm8db
s3682	4x7m4da	81821033-3682	timeout	10.004	10.000	-1	4x7m4da
s4682	6x2xmd2db	81821033-4682	ok	0.004	0.004	49	6x2xmd2db
s4225	5x5a	81821033-4225	ok	0.262	0.261	278	5x5a
s3573	4x6m2di	81821033-3573	ok	1.822	1.821	262	4x6m2di
s6820	12x2ada	81821033-6820	timeout	10.053	9.997	-1	12x2ada
s209	2x2xr4de	81821033-209	crash	0.000	0.000	-1	2x2xr4de
s2160	3x3xm8du	81821033-2160	ok	0.118	0.118	24	3x3xm8du
s198	2x2xadu	81821033-198	ok	0.000	0.000	3	2x2xadu
s7847	19jxm2de	81821033-7847	timeout	10.040	9.996	-1	19jxm2de
s3404	4x4m8db	81821033-3404	ok	0.006	0.006	120	4x4m8db
s3539	4x5xm4de	81821033-3539	timeout	10.004	10.002	-1	4x5xm4de
s373	2x3kmd4	81821033-373	ok	0.000	0.000	0	2x3kmd4
s1723	2x15xm8	81821033-1723	ok	1.569	1.569	552	2x15xm8
s5325	7x3m8di	81821033-5325	ok	2.140	2.127	220	7x3m8di
s6531	11jadi	81821033-6531	ok	0.088	0.088	32	11jadi
s8	2jdb	81821033-8	ok	0.000	0.000	2	2jdb
s1741	3jr4	81821033-1741	ok	0.000	0.000	4	3jr4
s802	2x6m4da	81821033-802	ok	0.201	0.201	60	2x6m4da
s8095	22jm4	81821033-8095	timeout	10.007	10.002	-1	22jm4
s5601	8jxm4di	81821033-5601	ok	0.066	0.065	16	8jxm4di
s4186	5x4xda	81821033-4186	ok	3.807	3.774	158	5x4xda
s3624	4x6xm2du	81821033-3624	timeout	10.007	10.006	-1	4x6xm2du
s7646	17jxr4db	81821033-7646	timeout	10.003	10.002	-1	17jxr4db
s5002	7jda	81821033-5002	ok	0.127	0.127	10	7jda
s6920	13jdb	81821033-6920	ok	2.396	2.396	54	13jdb
s4776	6x3xm2du	81821033-4776	timeout	10.004	9.999	-1	6x3xm2du
s1346	2x12adb	81821033-1346	ok	1.698	1.697	271	2x12adb
s8293	24jmd4	81821033-8293	timeout	10.046	9.982	-1	24jmd4
s4674	6x2xr4du	81821033-4674	ok	6.619	6.617	48	6x2xr4du
s8647	28j	81821033-8647	timeout	10.003	10.000	-1	28j
s2839	3x10x	81821033-2839	timeout	10.008	10.000	-1	3x10x
s547	2x4km2	81821033-547	ok	0.001	0.001	0	2x4km2
s7863	19jxmd4di	81821033-7863	timeout	10.076	10.008	-1	19jxmd4di
s3042	4jxkr4du	81821033-3042	ok	0.256	0.251	0	4jxkr4du
s7667	17jxm4de	81821033-7667	timeout	10.002	9.998	-1	17jxm4de
s601	2x4xmd2	81821033-601	ok	0.001	0.000	18	2x4xmd2
s6942	13jmd2du	81821033-6942	timeout	10.008	10.005	-1	13jmd2du
s7970	21jadb	81821033-7970	timeout	10.007	10.001	-1	21jadb
s3260	4x2xkm8db	81821033-3260	ok	0.002	0.002	0	4x2xkm8db
s2661	3x8xm2di	81821033-2661	ok	1.636	1.635	246	3x8xm2di
s2182	3x3xkm2da	81821033-2182	ok	0.005	0.005	0	3x3xkm2da
s7345	15jxa	81821033-7345	timeout	10.083	10.011	-1	15jxa
s2975	4jkm8de	81821033-2975	ok	0.247	0.246	0	4jkm8de
s1019	2x8xde	81821033-1019	ok	0.829	0.824	94	2x8xde
s6981	13jxm2di	81821033-6981	timeout	10.003	9.999	-1	13jxm2di
s7461	15x2xm2di	81821033-7461	ok	6.167	6.166	458	15x2xm2di
s2165	3x3xkade	81821033-2165	ok	0.333	0.333	0	3x3xkade
s8418	25jxr4du	81821033-8418	timeout	10.001	9.996	-1	25jxr4du
s6913	13ja	81821033-6913	ok	6.874	6.826	52	13ja
s3432	4x4xm2du	81821033-3432	timeout	10.004	10.000	-1	4x4xm2du
s7813	19jmd4	81821033-7813	timeout	10.002	10.001	-1	19jmd4
s1746	3jr4du	81821033-1746	ok	0.000	0.000	4	3jr4du
s7024	13x2r4da	81821033-7024	timeout	10.008	10.001	-1	13x2r4da
s25	2jmd2	81821033-25	ok	0.000	0.000	1	2jmd2
s8065	22ja	81821033-8065	timeout	10.061	9.999	-1	22ja
s227	2x2xm4de	81821033-227	ok	0.000	0.000	8	2x2xm4de
s8400	25jm8du	81821033-8400	timeout	10.004	10.001	-1	25jm8du
s1835	3x2de	81821033-1835	ok	0.009	0.009	12	3x2de
s4769	6x3xr4de	81821033-4769	ok	0.857	0.857	132	6x3xr4de
s8873	30jmd4de	81821033-8873	timeout	10.007	10.002	-1	30jmd4de
s7644	17jxdu	81821033-7644	timeout	10.003	9.999	-1	17jxdu
s7611	17jmd2di	81821033-7611	timeout	10.075	10.004	-1	17jmd2di
s563	2x4km4de	81821033-563	ok	0.114	0.113	0	2x4km4de
