k805	4jmd2	cr-4-md2-5	ok	0.000	0.000	4	4jmd2
k806	4jmd2	cr-4-md2-6	ok	0.000	0.000	4	4jmd2
k807	4jmd2	cr-4-md2-7	ok	0.000	0.000	5	4jmd2
k808	4jmd2	cr-4-md2-8	ok	0.000	0.000	4	4jmd2
k809	4jmd2	cr-4-md2-9	ok	0.000	0.000	4	4jmd2
k810	4jmd2	cr-4-md2-10	ok	0.000	0.000	6	4jmd2
k811	4jmd2	cr-4-md2-11	ok	0.000	0.000	4	4jmd2
k812	4jmd2	cr-4-md2-12	ok	0.000	0.000	4	4jmd2
k813	4jmd2	cr-4-md2-13	ok	0.000	0.000	4	4jmd2
k814	4jmd2	cr-4-md2-14	ok	0.000	0.000	5	4jmd2
k815	4jmd2	cr-4-md2-15	ok	0.000	0.000	5	4jmd2
k816	4jmd2	cr-4-md2-16	ok	0.000	0.000	4	4jmd2
k817	4jmd2	cr-4-md2-17	ok	0.000	0.000	3	4jmd2
k818	4jmd2	cr-4-md2-18	ok	0.000	0.000	4	4jmd2
k819	4jmd2	cr-4-md2-19	ok	0.000	0.000	4	4jmd2
k820	4jmd2	cr-4-md2-20	ok	0.000	0.000	4	4jmd2
k821	4jmd2	cr-4-md2-21	ok	0.000	0.000	5	4jmd2
k822	4jmd2	cr-4-md2-22	ok	0.000	0.000	4	4jmd2
k823	4jmd2	cr-4-md2-23	ok	0.000	0.000	5	4jmd2
k824	4jmd2	cr-4-md2-24	ok	0.000	0.000	6	4jmd2
k825	4jmd2	cr-4-md2-25	ok	0.000	0.000	4	4jmd2
k826	4jmd2	cr-4-md2-26	ok	0.000	0.000	3	4jmd2
k827	4jmd2	cr-4-md2-27	ok	0.000	0.000	4	4jmd2
k828	4jmd2	cr-4-md2-28	ok	0.000	0.000	5	4jmd2
k829	4jmd2	cr-4-md2-29	ok	0.000	0.000	6	4jmd2
k830	4jmd2	cr-4-md2-30	ok	0.000	0.000	4	4jmd2
k831	4jmd2	cr-4-md2-31	ok	0.000	0.000	3	4jmd2
k832	4jmd2	cr-4-md2-32	ok	0.000	0.000	5	4jmd2
k833	4jmd2	cr-4-md2-33	ok	0.000	0.000	5	4jmd2
k834	4jmd2	cr-4-md2-34	ok	0.000	0.000	4	4jmd2
k835	4jmd2	cr-4-md2-35	ok	0.000	0.000	5	4jmd2
k836	4jmd2	cr-4-md2-36	ok	0.000	0.000	4	4jmd2
k837	4jmd2	cr-4-md2-37	ok	0.000	0.000	4	4jmd2
k838	4jmd2	cr-4-md2-38	ok	0.000	0.000	5	4jmd2
k839	4jmd2	cr-4-md2-39	ok	0.000	0.000	4	4jmd2
k840	4jmd2	cr-4-md2-40	ok	0.000	0.000	5	4jmd2
k841	4jmd2	cr-4-md2-41	ok	0.000	0.000	4	4jmd2
k842	4jmd2	cr-4-md2-42	ok	0.000	0.000	5	4jmd2
k843	4jmd2	cr-4-md2-43	ok	0.000	0.000	3	4jmd2
k844	4jmd2	cr-4-md2-44	ok	0.000	0.000	5	4jmd2
k845	4jmd2	cr-4-md2-45	ok	0.000	0.000	4	4jmd2
k846	4jmd2	cr-4-md2-46	ok	0.000	0.000	4	4jmd2
k847	4jmd2	cr-4-md2-47	ok	0.000	0.000	6	4jmd2
k848	4jmd2	cr-4-md2-48	ok	0.000	0.000	4	4jmd2
k849	4jmd2	cr-4-md2-49	ok	0.000	0.000	4	4jmd2
k850	4jmd2	cr-4-md2-50	ok	0.000	0.000	4	4jmd2
k851	4jmd2	cr-4-md2-51	ok	0.000	0.000	5	4jmd2
k852	4jmd2	cr-4-md2-52	ok	0.000	0.000	5	4jmd2
k853	4jmd2	cr-4-md2-53	ok	0.000	0.000	4	4jmd2
k854	4jmd2	cr-4-md2-54	ok	0.000	0.000	5	4jmd2
k855	4jmd2	cr-4-md2-55	ok	0.000	0.000	4	4jmd2
k856	4jmd2	cr-4-md2-56	ok	0.000	0.000	6	4jmd2
k857	4jmd2	cr-4-md2-57	ok	0.000	0.000	5	4jmd2
k858	4jmd2	cr-4-md2-58	ok	0.000	0.000	4	4jmd2
k859	4jmd2	cr-4-md2-59	ok	0.000	0.000	5	4jmd2
k860	4jmd2	cr-4-md2-60	ok	0.000	0.000	4	4jmd2
k861	4jmd2	cr-4-md2-61	ok	0.000	0.000	5	4jmd2
k862	4jmd2	cr-4-md2-62	ok	0.000	0.000	5	4jmd2
k863	4jmd2	cr-4-md2-63	ok	0.000	0.000	4	4jmd2
k864	4jmd2	cr-4-md2-64	ok	0.000	0.000	6	4jmd2
k865	4jmd2	cr-4-md2-65	ok	0.000	0.000	6	4jmd2
k866	4jmd2	cr-4-md2-66	ok	0.000	0.000	6	4jmd2
k867	4jmd2	cr-4-md2-67	ok	0.000	0.000	4	4jmd2
k868	4jmd2	cr-4-md2-68	ok	0.000	0.000	4	4jmd2
k869	4jmd2	cr-4-md2-69	ok	0.000	0.000	6	4jmd2
k870	4jmd2	cr-4-md2-70	ok	0.000	0.000	4	4jmd2
k871	4jmd2	cr-4-md2-71	ok	0.000	0.000	5	4jmd2
k872	4jmd2	cr-4-md2-72	ok	0.000	0.000	4	4jmd2
k873	4jmd2	cr-4-md2-73	ok	0.000	0.000	6	4jmd2
k874	4jmd2	cr-4-md2-74	ok	0.000	0.000	4	4jmd2
k875	4jmd2	cr-4-md2-75	ok	0.000	0.000	4	4jmd2
k876	4jmd2	cr-4-md2-76	ok	0.000	0.000	5	4jmd2
k877	4jmd2	cr-4-md2-77	ok	0.000	0.000	5	4jmd2
k878	4jmd2	cr-4-md2-78	ok	0.000	0.000	6	4jmd2
k879	4jmd2	cr-4-md2-79	ok	0.000	0.000	3	4jmd2
k880	4jmd2	cr-4-md2-80	ok	0.000	0.000	4	4jmd2
k881	4jmd2	cr-4-md2-81	ok	0.000	0.000	4	4jmd2
k882	4jmd2	cr-4-md2-82	ok	0.000	0.000	5	4jmd2
k883	4jmd2	cr-4-md2-83	ok	0.000	0.000	3	4jmd2
k884	4jmd2	cr-4-md2-84	ok	0.000	0.000	4	4jmd2
k885	4jmd2	cr-4-md2-85	ok	0.000	0.000	4	4jmd2
k886	4jmd2	cr-4-md2-86	ok	0.000	0.000	3	4jmd2
k887	4jmd2	cr-4-md2-87	ok	0.000	0.000	5	4jmd2
k888	4jmd2	cr-4-md2-88	ok	0.000	0.000	5	4jmd2
k889	4jmd2	cr-4-md2-89	ok	0.000	0.000	4	4jmd2
k890	4jmd2	cr-4-md2-90	ok	0.000	0.000	4	4jmd2
k891	4jmd2	cr-4-md2-91	ok	0.000	0.000	5	4jmd2
k892	4jmd2	cr-4-md2-92	ok	0.000	0.000	5	4jmd2
k893	4jmd2	cr-4-md2-93	ok	0.000	0.000	4	4jmd2
k894	4jmd2	cr-4-md2-94	ok	0.000	0.000	4	4jmd2
k895	4jmd2	cr-4-md2-95	ok	0.000	0.000	4	4jmd2
k896	4jmd2	cr-4-md2-96	ok	0.000	0.000	4	4jmd2
k897	4jmd2	cr-4-md2-97	ok	0.000	0.000	4	4jmd2
k898	4jmd2	cr-4-md2-98	ok	0.000	0.000	5	4jmd2
k899	4jmd2	cr-4-md2-99	ok	0.000	0.000	6	4jmd2
k900	4jmd2	cr-4-md2-100	ok	0.000	0.000	6	4jmd2
k901	4jmd2	cr-4-md2-101	ok	0.000	0.000	5	4jmd2
k902	4jmd2	cr-4-md2-102	ok	0.000	0.000	4	4jmd2
k903	4jmd2	cr-4-md2-103	ok	0.000	0.000	6	4jmd2
k904	4jmd2	cr-4-md2-104	ok	0.000	0.000	6	4jmd2
k905	4jmd2	cr-4-md2-105	ok	0.000	0.000	5	4jmd2
k906	4jmd2	cr-4-md2-106	ok	0.000	0.000	6	4jmd2
k907	4jmd2	cr-4-md2-107	ok	0.000	0.000	4	4jmd2
k908	4jmd2	cr-4-md2-108	ok	0.000	0.000	5	4jmd2
k909	4jmd2	cr-4-md2-109	ok	0.000	0.000	6	4jmd2
k910	4jmd2	cr-4-md2-110	ok	0.000	0.000	4	4jmd2
k911	4jmd2	cr-4-md2-111	ok	0.000	0.000	4	4jmd2
k912	4jmd2	cr-4-md2-112	ok	0.000	0.000	6	4jmd2
k913	4jmd2	cr-4-md2-113	ok	0.000	0.000	3	4jmd2
k914	4jmd2	cr-4-md2-114	ok	0.000	0.000	4	4jmd2
k915	4jmd2	cr-4-md2-115	ok	0.000	0.000	5	4jmd2
k916	4jmd2	cr-4-md2-116	ok	0.000	0.000	4	4jmd2
k917	4jmd2	cr-4-md2-117	ok	0.000	0.000	4	4jmd2
k918	4jmd2	cr-4-md2-118	ok	0.000	0.000	4	4jmd2
k919	4jmd2	cr-4-md2-119	ok	0.000	0.000	5	4jmd2
k920	4jmd2	cr-4-md2-120	ok	0.000	0.000	5	4jmd2
k921	4jmd2	cr-4-md2-121	ok	0.000	0.000	5	4jmd2
k922	4jmd2	cr-4-md2-122	ok	0.000	0.000	5	4jmd2
k923	4jmd2	cr-4-md2-123	ok	0.000	0.000	3	4jmd2
k924	4jmd2	cr-4-md2-124	ok	0.000	0.000	6	4jmd2
k925	4jmd2	cr-4-md2-125	ok	0.000	0.000	5	4jmd2
k926	4jmd2	cr-4-md2-126	ok	0.000	0.000	5	4jmd2
k927	4jmd2	cr-4-md2-127	ok	0.000	0.000	5	4jmd2
k928	4jmd2	cr-4-md2-128	ok	0.000	0.000	4	4jmd2
k929	4jmd2	cr-4-md2-129	ok	0.000	0.000	3	4jmd2
k930	4jmd2	cr-4-md2-130	ok	0.000	0.000	4	4jmd2
k931	4jmd2	cr-4-md2-131	ok	0.000	0.000	4	4jmd2
k932	4jmd2	cr-4-md2-132	ok	0.000	0.000	4	4jmd2
k933	4jmd2	cr-4-md2-133	ok	0.000	0.000	5	4jmd2
k934	4jmd2	cr-4-md2-134	ok	0.000	0.000	5	4jmd2
k935	4jmd2	cr-4-md2-135	ok	0.000	0.000	5	4jmd2
k936	4jmd2	cr-4-md2-136	ok	0.000	0.000	5	4jmd2
k937	4jmd2	cr-4-md2-137	ok	0.000	0.000	5	4jmd2
k938	4jmd2	cr-4-md2-138	ok	0.000	0.000	5	4jmd2
k939	4jmd2	cr-4-md2-139	ok	0.000	0.000	5	4jmd2
k940	4jmd2	cr-4-md2-140	ok	0.000	0.000	5	4jmd2
k941	4jmd2	cr-4-md2-141	ok	0.000	0.000	3	4jmd2
k942	4jmd2	cr-4-md2-142	ok	0.000	0.000	5	4jmd2
k943	4jmd2	cr-4-md2-143	ok	0.000	0.000	5	4jmd2
k944	4jmd2	cr-4-md2-144	ok	0.000	0.000	4	4jmd2
k945	4jmd2	cr-4-md2-145	ok	0.000	0.000	4	4jmd2
k946	4jmd2	cr-4-md2-146	ok	0.000	0.000	4	4jmd2
k947	4jmd2	cr-4-md2-147	ok	0.000	0.000	4	4jmd2
k948	4jmd2	cr-4-md2-148	ok	0.000	0.000	5	4jmd2
k949	4jmd2	cr-4-md2-149	ok	0.000	0.000	8	4jmd2
k950	4jmd2	cr-4-md2-150	ok	0.000	0.000	4	4jmd2
k951	4jmd2	cr-4-md2-151	ok	0.000	0.000	4	4jmd2
k952	4jmd2	cr-4-md2-152	ok	0.000	0.000	4	4jmd2
k953	4jmd2	cr-4-md2-153	ok	0.000	0.000	4	4jmd2
k954	4jmd2	cr-4-md2-154	ok	0.000	0.000	5	4jmd2
k955	4jmd2	cr-4-md2-155	ok	0.000	0.000	5	4jmd2
k956	4jmd2	cr-4-md2-156	ok	0.000	0.000	4	4jmd2
k957	4jmd2	cr-4-md2-157	ok	0.000	0.000	4	4jmd2
k958	4jmd2	cr-4-md2-158	ok	0.000	0.000	3	4jmd2
k959	4jmd2	cr-4-md2-159	ok	0.000	0.000	6	4jmd2
k960	4jmd2	cr-4-md2-160	ok	0.000	0.000	3	4jmd2
k961	4jmd2	cr-4-md2-161	ok	0.000	0.000	6	4jmd2
k962	4jmd2	cr-4-md2-162	ok	0.000	0.000	6	4jmd2
k963	4jmd2	cr-4-md2-163	ok	0.000	0.000	4	4jmd2
k964	4jmd2	cr-4-md2-164	ok	0.000	0.000	4	4jmd2
k965	4jmd2	cr-4-md2-165	ok	0.000	0.000	4	4jmd2
k966	4jmd2	cr-4-md2-166	ok	0.000	0.000	5	4jmd2
k967	4jmd2	cr-4-md2-167	ok	0.000	0.000	5	4jmd2
k968	4jmd2	cr-4-md2-168	ok	0.000	0.000	5	4jmd2
k969	4jmd2	cr-4-md2-169	ok	0.000	0.000	5	4jmd2
k970	4jmd2	cr-4-md2-170	ok	0.000	0.000	4	4jmd2
k971	4jmd2	cr-4-md2-171	ok	0.000	0.000	4	4jmd2
k972	4jmd2	cr-4-md2-172	ok	0.000	0.000	5	4jmd2
k973	4jmd2	cr-4-md2-173	ok	0.000	0.000	4	4jmd2
k974	4jmd2	cr-4-md2-174	ok	0.000	0.000	4	4jmd2
k975	4jmd2	cr-4-md2-175	ok	0.000	0.000	5	4jmd2
k976	4jmd2	cr-4-md2-176	ok	0.000	0.000	3	4jmd2
k977	4jmd2	cr-4-md2-177	ok	0.000	0.000	5	4jmd2
k978	4jmd2	cr-4-md2-178	ok	0.000	0.000	5	4jmd2
k979	4jmd2	cr-4-md2-179	ok	0.000	0.000	5	4jmd2
k980	4jmd2	cr-4-md2-180	ok	0.000	0.000	3	4jmd2
k981	4jmd2	cr-4-md2-181	ok	0.000	0.000	4	4jmd2
k982	4jmd2	cr-4-md2-182	ok	0.000	0.000	3	4jmd2
k983	4jmd2	cr-4-md2-183	ok	0.000	0.000	5	4jmd2
k984	4jmd2	cr-4-md2-184	ok	0.000	0.000	6	4jmd2
k985	4jmd2	cr-4-md2-185	ok	0.000	0.000	6	4jmd2
k986	4jmd2	cr-4-md2-186	ok	0.000	0.000	6	4jmd2
k987	4jmd2	cr-4-md2-187	ok	0.000	0.000	6	4jmd2
k988	4jmd2	cr-4-md2-188	ok	0.000	0.000	4	4jmd2
k989	4jmd2	cr-4-md2-189	ok	0.000	0.000	5	4jmd2
k990	4jmd2	cr-4-md2-190	ok	0.000	0.000	5	4jmd2
k991	4jmd2	cr-4-md2-191	ok	0.000	0.000	5	4jmd2
k992	4jmd2	cr-4-md2-192	ok	0.000	0.000	4	4jmd2
k993	4jmd2	cr-4-md2-193	ok	0.000	0.000	5	4jmd2
k994	4jmd2	cr-4-md2-194	ok	0.000	0.000	6	4jmd2
k995	4jmd2	cr-4-md2-195	ok	0.000	0.000	4	4jmd2
k996	4jmd2	cr-4-md2-196	ok	0.000	0.000	5	4jmd2
k997	4jmd2	cr-4-md2-197	ok	0.000	0.000	4	4jmd2
k998	4jmd2	cr-4-md2-198	ok	0.000	0.000	6	4jmd2
k999	4jmd2	cr-4-md2-199	ok	0.000	0.000	4	4jmd2
k1000	4jmd2	cr-4-md2-200	ok	0.000	0.000	4	4jmd2
k1001	4jm4	cr-4-m4-1	ok	0.000	0.000	4	4jm4
k1002	4jm4	cr-4-m4-2	ok	0.001	0.000	8	4jm4
k1003	4jm4	cr-4-m4-3	ok	0.000	0.000	4	4jm4
k1004	4jm4	cr-4-m4-4	ok	0.000	0.000	8	4jm4
k1005	4jm4	cr-4-m4-5	ok	0.000	0.000	4	4jm4
k1006	4jm4	cr-4-m4-6	ok	0.000	0.000	4	4jm4
k1007	4jm4	cr-4-m4-7	ok	0.000	0.000	8	4jm4
k1008	4jm4	cr-4-m4-8	ok	0.000	0.000	4	4jm4
k1009	4jm4	cr-4-m4-9	ok	0.000	0.000	8	4jm4
k1010	4jm4	cr-4-m4-10	ok	0.000	0.000	8	4jm4
k1011	4jm4	cr-4-m4-11	ok	0.000	0.000	8	4jm4
k1012	4jm4	cr-4-m4-12	ok	0.000	0.000	4	4jm4
k1013	4jm4	cr-4-m4-13	ok	0.000	0.000	8	4jm4
k1014	4jm4	cr-4-m4-14	ok	0.000	0.000	4	4jm4
k1015	4jm4	cr-4-m4-15	crash	0.000	0.000	-1	4jm4
k1016	4jm4	cr-4-m4-16	ok	0.000	0.000	4	4jm4
k1017	4jm4	cr-4-m4-17	ok	0.000	0.000	4	4jm4
k1018	4jm4	cr-4-m4-18	ok	0.000	0.000	4	4jm4
k1019	4jm4	cr-4-m4-19	ok	0.000	0.000	8	4jm4
k1020	4jm4	cr-4-m4-20	ok	0.000	0.000	4	4jm4
k1021	4jm4	cr-4-m4-21	ok	0.000	0.000	8	4jm4
k1022	4jm4	cr-4-m4-22	ok	0.000	0.000	4	4jm4
k1023	4jm4	cr-4-m4-23	ok	0.000	0.000	8	4jm4
k1024	4jm4	cr-4-m4-24	ok	0.000	0.000	4	4jm4
k1025	4jm4	cr-4-m4-25	ok	0.000	0.000	4	4jm4
k1026	4jm4	cr-4-m4-26	ok	0.000	0.000	8	4jm4
k1027	4jm4	cr-4-m4-27	crash	0.000	0.000	-1	4jm4
k1028	4jm4	cr-4-m4-28	ok	0.000	0.000	8	4jm4
k1029	4jm4	cr-4-m4-29	ok	0.000	0.000	8	4jm4
k1030	4jm4	cr-4-m4-30	ok	0.000	0.000	8	4jm4
k1031	4jm4	cr-4-m4-31	ok	0.000	0.000	4	4jm4
k1032	4jm4	cr-4-m4-32	ok	0.000	0.000	8	4jm4
k1033	4jm4	cr-4-m4-33	crash	0.000	0.000	-1	4jm4
k1034	4jm4	cr-4-m4-34	ok	0.000	0.000	8	4jm4
k1035	4jm4	cr-4-m4-35	ok	0.000	0.000	8	4jm4
k1036	4jm4	cr-4-m4-36	ok	0.000	0.000	4	4jm4
k1037	4jm4	cr-4-m4-37	ok	0.000	0.000	8	4jm4
k1038	4jm4	cr-4-m4-38	ok	0.000	0.000	4	4jm4
k1039	4jm4	cr-4-m4-39	ok	0.000	0.000	8	4jm4
k1040	4jm4	cr-4-m4-40	ok	0.000	0.000	8	4jm4
k1041	4jm4	cr-4-m4-41	ok	0.000	0.000	8	4jm4
k1042	4jm4	cr-4-m4-42	ok	0.000	0.000	4	4jm4
k1043	4jm4	cr-4-m4-43	ok	0.000	0.000	8	4jm4
k1044	4jm4	cr-4-m4-44	ok	0.000	0.000	8	4jm4
k1045	4jm4	cr-4-m4-45	ok	0.000	0.000	4	4jm4
k1046	4jm4	cr-4-m4-46	ok	0.000	0.000	4	4jm4
k1047	4jm4	cr-4-m4-47	ok	0.000	0.000	8	4jm4
k1048	4jm4	cr-4-m4-48	crash	0.000	0.000	-1	4jm4
k1049	4jm4	cr-4-m4-49	ok	0.000	0.000	8	4jm4
k1050	4jm4	cr-4-m4-50	ok	0.000	0.000	8	4jm4
k1051	4jm4	cr-4-m4-51	ok	0.000	0.000	4	4jm4
k1052	4jm4	cr-4-m4-52	ok	0.000	0.000	4	4jm4
k1053	4jm4	cr-4-m4-53	ok	0.000	0.000	8	4jm4
k1054	4jm4	cr-4-m4-54	ok	0.000	0.000	8	4jm4
k1055	4jm4	cr-4-m4-55	ok	0.000	0.000	4	4jm4
k1056	4jm4	cr-4-m4-56	ok	0.000	0.000	4	4jm4
k1057	4jm4	cr-4-m4-57	ok	0.000	0.000	4	4jm4
k1058	4jm4	cr-4-m4-58	ok	0.000	0.000	8	4jm4
k1059	4jm4	cr-4-m4-59	ok	0.000	0.000	8	4jm4
k1060	4jm4	cr-4-m4-60	ok	0.000	0.000	4	4jm4
k1061	4jm4	cr-4-m4-61	ok	0.000	0.000	4	4jm4
k1062	4jm4	cr-4-m4-62	ok	0.000	0.000	4	4jm4
k1063	4jm4	cr-4-m4-63	crash	0.000	0.000	-1	4jm4
k1064	4jm4	cr-4-m4-64	ok	0.000	0.000	4	4jm4
k1065	4jm4	cr-4-m4-65	ok	0.000	0.000	8	4jm4
k1066	4jm4	cr-4-m4-66	ok	0.000	0.000	4	4jm4
k1067	4jm4	cr-4-m4-67	ok	0.000	0.000	8	4jm4
k1068	4jm4	cr-4-m4-68	ok	0.000	0.000	4	4jm4
k1069	4jm4	cr-4-m4-69	ok	0.000	0.000	4	4jm4
k1070	4jm4	cr-4-m4-70	ok	0.000	0.000	4	4jm4
k1071	4jm4	cr-4-m4-71	ok	0.000	0.000	8	4jm4
k1072	4jm4	cr-4-m4-72	ok	0.000	0.000	4	4jm4
k1073	4jm4	cr-4-m4-73	ok	0.000	0.000	4	4jm4
k1074	4jm4	cr-4-m4-74	ok	0.000	0.000	4	4jm4
k1075	4jm4	cr-4-m4-75	crash	0.000	0.000	-1	4jm4
k1076	4jm4	cr-4-m4-76	ok	0.000	0.000	4	4jm4
k1077	4jm4	cr-4-m4-77	crash	0.000	0.000	-1	4jm4
k1078	4jm4	cr-4-m4-78	ok	0.000	0.000	8	4jm4
k1079	4jm4	cr-4-m4-79	ok	0.000	0.000	4	4jm4
k1080	4jm4	cr-4-m4-80	crash	0.000	0.000	-1	4jm4
k1081	4jm4	cr-4-m4-81	ok	0.000	0.000	4	4jm4
k1082	4jm4	cr-4-m4-82	ok	0.000	0.000	8	4jm4
k1083	4jm4	cr-4-m4-83	crash	0.000	0.000	-1	4jm4
k1084	4jm4	cr-4-m4-84	ok	0.000	0.000	8	4jm4
k1085	4jm4	cr-4-m4-85	ok	0.000	0.000	8	4jm4
k1086	4jm4	cr-4-m4-86	ok	0.000	0.000	8	4jm4
k1087	4jm4	cr-4-m4-87	ok	0.000	0.000	4	4jm4
k1088	4jm4	cr-4-m4-88	ok	0.000	0.000	8	4jm4
k1089	4jm4	cr-4-m4-89	ok	0.000	0.000	4	4jm4
k1090	4jm4	cr-4-m4-90	ok	0.000	0.000	8	4jm4
k1091	4jm4	cr-4-m4-91	ok	0.000	0.000	8	4jm4
k1092	4jm4	cr-4-m4-92	ok	0.000	0.000	8	4jm4
k1093	4jm4	cr-4-m4-93	ok	0.000	0.000	4	4jm4
k1094	4jm4	cr-4-m4-94	ok	0.000	0.000	8	4jm4
k1095	4jm4	cr-4-m4-95	crash	0.000	0.000	-1	4jm4
k1096	4jm4	cr-4-m4-96	ok	0.000	0.000	4	4jm4
k1097	4jm4	cr-4-m4-97	ok	0.000	0.000	8	4jm4
k1098	4jm4	cr-4-m4-98	ok	0.000	0.000	4	4jm4
k1099	4jm4	cr-4-m4-99	ok	0.000	0.000	4	4jm4
k1100	4jm4	cr-4-m4-100	ok	0.000	0.000	8	4jm4
k1101	4jm4	cr-4-m4-101	ok	0.000	0.000	8	4jm4
k1102	4jm4	cr-4-m4-102	ok	0.000	0.000	8	4jm4
k1103	4jm4	cr-4-m4-103	ok	0.000	0.000	4	4jm4
k1104	4jm4	cr-4-m4-104	ok	0.000	0.000	8	4jm4
k1105	4jm4	cr-4-m4-105	ok	0.000	0.000	8	4jm4
k1106	4jm4	cr-4-m4-106	ok	0.000	0.000	4	4jm4
k1107	4jm4	cr-4-m4-107	ok	0.000	0.000	8	4jm4
k1108	4jm4	cr-4-m4-108	ok	0.000	0.000	4	4jm4
k1109	4jm4	cr-4-m4-109	ok	0.000	0.000	4	4jm4
k1110	4jm4	cr-4-m4-110	ok	0.000	0.000	8	4jm4
k1111	4jm4	cr-4-m4-111	ok	0.000	0.000	4	4jm4
k1112	4jm4	cr-4-m4-112	ok	0.000	0.000	4	4jm4
k1113	4jm4	cr-4-m4-113	ok	0.000	0.000	8	4jm4
k1114	4jm4	cr-4-m4-114	ok	0.000	0.000	8	4jm4
k1115	4jm4	cr-4-m4-115	ok	0.000	0.000	4	4jm4
k1116	4jm4	cr-4-m4-116	ok	0.000	0.000	4	4jm4
k1117	4jm4	cr-4-m4-117	ok	0.000	0.000	8	4jm4
k1118	4jm4	cr-4-m4-118	ok	0.000	0.000	8	4jm4
k1119	4jm4	cr-4-m4-119	ok	0.000	0.000	8	4jm4
k1120	4jm4	cr-4-m4-120	ok	0.000	0.000	4	4jm4
k1121	4jm4	cr-4-m4-121	ok	0.000	0.000	8	4jm4
k1122	4jm4	cr-4-m4-122	ok	0.000	0.000	4	4jm4
k1123	4jm4	cr-4-m4-123	ok	0.000	0.000	8	4jm4
k1124	4jm4	cr-4-m4-124	ok	0.000	0.000	4	4jm4
k1125	4jm4	cr-4-m4-125	ok	0.000	0.000	4	4jm4
k1126	4jm4	cr-4-m4-126	ok	0.000	0.000	8	4jm4
k1127	4jm4	cr-4-m4-127	ok	0.000	0.000	4	4jm4
k1128	4jm4	cr-4-m4-128	ok	0.000	0.000	8	4jm4
k1129	4jm4	cr-4-m4-129	ok	0.000	0.000	4	4jm4
k1130	4jm4	cr-4-m4-130	ok	0.000	0.000	8	4jm4
k1131	4jm4	cr-4-m4-131	ok	0.000	0.000	4	4jm4
k1132	4jm4	cr-4-m4-132	ok	0.000	0.000	4	4jm4
k1133	4jm4	cr-4-m4-133	ok	0.000	0.000	8	4jm4
k1134	4jm4	cr-4-m4-134	ok	0.000	0.000	8	4jm4
k1135	4jm4	cr-4-m4-135	ok	0.000	0.000	4	4jm4
k1136	4jm4	cr-4-m4-136	ok	0.000	0.000	4	4jm4
k1137	4jm4	cr-4-m4-137	ok	0.000	0.000	8	4jm4
k1138	4jm4	cr-4-m4-138	ok	0.000	0.000	8	4jm4
k1139	4jm4	cr-4-m4-139	ok	0.000	0.000	8	4jm4
k1140	4jm4	cr-4-m4-140	ok	0.000	0.000	8	4jm4
k1141	4jm4	cr-4-m4-141	ok	0.000	0.000	4	4jm4
k1142	4jm4	cr-4-m4-142	ok	0.000	0.000	4	4jm4
k1143	4jm4	cr-4-m4-143	ok	0.000	0.000	8	4jm4
k1144	4jm4	cr-4-m4-144	ok	0.000	0.000	8	4jm4
k1145	4jm4	cr-4-m4-145	ok	0.000	0.000	8	4jm4
k1146	4jm4	cr-4-m4-146	ok	0.000	0.000	8	4jm4
k1147	4jm4	cr-4-m4-147	ok	0.000	0.000	8	4jm4
k1148	4jm4	cr-4-m4-148	ok	0.000	0.000	8	4jm4
k1149	4jm4	cr-4-m4-149	ok	0.000	0.000	4	4jm4
k1150	4jm4	cr-4-m4-150	crash	0.000	0.000	-1	4jm4
k1151	4jm4	cr-4-m4-151	ok	0.000	0.000	8	4jm4
k1152	4jm4	cr-4-m4-152	ok	0.000	0.000	8	4jm4
k1153	4jm4	cr-4-m4-153	ok	0.000	0.000	4	4jm4
k1154	4jm4	cr-4-m4-154	crash	0.000	0.000	-1	4jm4
k1155	4jm4	cr-4-m4-155	crash	0.000	0.000	-1	4jm4
k1156	4jm4	cr-4-m4-156	ok	0.000	0.000	4	4jm4
k1157	4jm4	cr-4-m4-157	ok	0.000	0.000	8	4jm4
k1158	4jm4	cr-4-m4-158	ok	0.000	0.000	8	4jm4
k1159	4jm4	cr-4-m4-159	crash	0.000	0.000	-1	4jm4
k1160	4jm4	cr-4-m4-160	ok	0.000	0.000	8	4jm4
k1161	4jm4	cr-4-m4-161	ok	0.000	0.000	4	4jm4
k1162	4jm4	cr-4-m4-162	ok	0.000	0.000	8	4jm4
k1163	4jm4	cr-4-m4-163	ok	0.000	0.000	8	4jm4
k1164	4jm4	cr-4-m4-164	ok	0.000	0.000	4	4jm4
k1165	4jm4	cr-4-m4-165	ok	0.000	0.000	4	4jm4
k1166	4jm4	cr-4-m4-166	crash	0.000	0.000	-1	4jm4
k1167	4jm4	cr-4-m4-167	crash	0.000	0.000	-1	4jm4
k1168	4jm4	cr-4-m4-168	ok	0.000	0.000	8	4jm4
k1169	4jm4	cr-4-m4-169	ok	0.000	0.000	4	4jm4
k1170	4jm4	cr-4-m4-170	ok	0.000	0.000	8	4jm4
k1171	4jm4	cr-4-m4-171	ok	0.000	0.000	8	4jm4
k1172	4jm4	cr-4-m4-172	ok	0.000	0.000	8	4jm4
k1173	4jm4	cr-4-m4-173	ok	0.000	0.000	8	4jm4
k1174	4jm4	cr-4-m4-174	ok	0.000	0.000	8	4jm4
k1175	4jm4	cr-4-m4-175	ok	0.000	0.000	8	4jm4
k1176	4jm4	cr-4-m4-176	ok	0.000	0.000	8	4jm4
